satellite_id,OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,operator,orbit_type,eccentricity_risk
264,OPTUS 10,2014-054A,2026-06-19T23:44:38.739264,1.00271094,0.00019894,0.0657,58.3139,23.8366,338.2294,0,U,40146,999,4305,0,-1.52e-06,0,GEO,GEO,0.1989399999999999
265,MEASAT-3B,2014-054B,2026-06-20T08:07:51.361824,1.00277376,0.0002872,0.0309,28.9853,40.5543,52.4961,0,U,40147,999,4294,0,-2.47e-06,0,GEO,GEO,0.2872
266,HIMAWARI-8,2014-060A,2026-06-20T11:03:40.391424,1.00270806,0.0001168,0.0187,51.4118,42.2924,121.5465,0,U,40267,999,4279,0,-2.8e-06,0,GEO,GEO,0.1168
267,IRNSS-1C,2014-061A,2026-06-19T18:59:25.063584,1.00268918,0.00226825,6.524,88.8821,2.7462,184.1889,0,U,40269,999,4271,0,-1.68e-06,0,GEO,NON_GEO,2.26825
268,INTELSAT 30 (IS-30),2014-062A,2026-06-20T03:49:21.257184,1.0025682,0.00010173,0.0266,53.4926,9.4262,167.7293,0,U,40271,999,682,0,-1.54e-06,0,GEO,GEO,0.10173
269,ARSAT 1,2014-062B,2026-06-20T09:03:59.364288,1.00272447,0.0001844,0.012,4.0555,74.6952,254.0256,0,U,40272,999,4265,0,-2.64e-06,0,GEO,GEO,0.1844
270,EUTELSAT 53A,2014-064A,2026-06-21T14:44:51.394272,1.00271602,0.0001049,0.0138,311.9469,229.1735,2.8968,0,U,40277,999,4161,0,9.7e-07,0,GEO,GEO,0.1049
271,GSAT-16,2014-078A,2026-06-20T04:32:09.921408,1.00269918,0.00077568,0.046,88.2765,358.9794,304.2464,0,U,40332,999,4213,0,8e-07,0,GEO,GEO,0.7756799999999999
272,DIRECTV 14,2014-078B,2026-06-20T08:30:38.771424,1.00270509,2.49e-05,0.011,22.7054,291.5498,342.7307,0,U,40333,999,4207,0,-1.3e-06,0,GEO,GEO,0.0249
273,YAMAL 401,2014-082A,2026-06-21T16:52:38.915616,1.00263246,0.0001168,0.01,7.1327,130.4118,115.4749,0,U,40345,999,4196,0,0.0,0,GEO,GEO,0.1168
274,ASTRA 2G,2014-089A,2026-06-20T07:49:48.984096,1.00269481,0.000472,0.0464,6.7607,60.8751,346.5362,0,U,40364,999,4199,0,1.45e-06,0,GEO,GEO,0.472
275,FENGYUN 2G,2014-090A,2026-06-21T03:59:38.834016,1.00270539,0.0003712,5.6502,72.7719,157.9383,198.2472,0,U,40367,999,4203,0,-3.06e-06,0,GEO,NON_GEO,0.3712
276,MUOS-3,2015-002A,2026-06-20T09:20:05.319744,1.00271307,0.0052168,4.5265,43.5344,177.9342,171.7187,0,U,40374,999,4161,0,-1.34e-06,0,GEO,GEO,5.2168
277,INMARSAT 5-F2,2015-005A,2026-06-19T19:14:38.479200,1.00269517,5.951e-05,0.0179,15.3201,285.6188,200.737,0,U,40384,999,4102,0,-2.91e-06,0,GEO,GEO,0.05951
278,ABS-3A,2015-010A,2026-06-20T02:33:01.158624,1.00270734,0.0001823,0.0397,55.4305,349.9355,258.1914,0,U,40424,999,4140,0,0.0,0,GEO,GEO,0.1823
279,EXPRESS-AM7,2015-012A,2026-06-20T06:10:34.480992,1.00272388,0.0003019,0.0181,60.5638,34.4951,306.0287,0,U,40505,999,4103,0,1.46e-06,0,GEO,GEO,0.3019
280,BEIDOU-3S IGSO-1S,2015-019A,2026-06-19T23:53:37.596192,1.00249609,0.00388634,49.1899,295.427,191.075,231.2891,0,U,40549,999,4110,0,-1.76e-06,0,GEO,NON_GEO,3.88634
281,THOR 7,2015-022A,2026-06-20T05:58:58.094400,1.00269946,0.0002381,0.0114,300.6565,143.1475,273.7553,0,U,40613,999,4084,0,-1.3e-07,0,GEO,GEO,0.2380999999999999
282,TURKMENALEM52E/MONACOSAT,2015-023A,2026-06-20T09:39:10.988928,1.00272541,0.0002806,0.045,81.1169,2.0749,22.2211,0,U,40617,999,4088,0,9.9e-07,0,GEO,GEO,0.2806
283,DIRECTV 15,2015-026A,2026-06-20T00:21:51.856128,1.00273256,2.188e-05,0.0158,57.5517,316.6058,156.6548,0,U,40663,999,4049,0,-1.08e-06,0,GEO,GEO,0.02188
284,SKY MEXICO-1,2015-026B,2026-06-20T09:01:59.555136,1.00272203,0.000216,0.0192,61.3246,44.3132,219.6461,0,U,40664,999,4048,0,-2.39e-06,0,GEO,GEO,0.216
285,METEOSAT-11 (MSG-4),2015-034A,2026-06-20T07:44:19.508928,1.00264042,0.00024,3.2087,71.0883,346.3671,336.7454,0,U,40732,999,724,0,5.7e-07,0,GEO,GEO,0.24
286,STAR ONE C4,2015-034B,2026-06-20T09:04:29.314848,1.00272341,0.000206,0.0219,6.866,49.2655,278.5883,0,U,40733,999,4004,0,-2.7e-06,0,GEO,GEO,0.206
287,WGS F7 (USA 263),2015-036A,2026-06-19T20:33:03.894912,1.00269373,2.151e-05,0.038,50.6595,162.0382,178.6151,0,U,40746,999,3989,0,0.0,0,GEO,GEO,0.0215099999999999
288,INTELSAT 34 (IS-34),2015-039A,2026-06-19T22:52:46.492032,1.00300971,0.0001908,0.0091,6.4511,313.7582,235.6766,0,U,40874,999,3966,0,-2.91e-06,0,GEO,GEO,0.1908
289,GSAT-6,2015-041A,2026-06-20T09:47:58.737408,1.00271648,0.0003242,1.9271,82.5561,0.5755,55.0247,0,U,40880,999,3963,0,-1.65e-06,0,GEO,GEO,0.3242
290,INMARSAT 5-F3,2015-042A,2026-06-20T03:25:03.842112,1.00269689,1.86e-05,0.0179,19.7886,35.7715,83.6787,0,U,40882,999,3960,0,4.5e-07,0,GEO,GEO,0.0186
291,MUOS-4,2015-044A,2026-06-20T04:37:54.371424,1.00271545,0.00578727,4.3362,42.2726,2.3796,8.2093,0,U,40887,999,3959,0,-9.9e-07,0,GEO,GEO,5.78727
292,TJS-1,2015-046A,2026-06-21T11:51:38.726208,1.00270865,0.00057,0.3355,84.9191,1.7947,155.933,0,U,40892,999,3961,0,-1.57e-06,0,GEO,GEO,0.57
293,EXPRESS-AM8,2015-048A,2026-06-21T16:08:19.097664,1.0027235,5.12e-05,0.0173,320.0076,5.3374,172.5956,0,U,40895,999,3939,0,-1.12e-06,0,GEO,GEO,0.0511999999999999
294,BEIDOU-3S IGSO-2S,2015-053A,2026-06-19T17:02:10.485312,1.00258902,0.00655838,49.2167,258.7515,192.2245,167.5336,0,U,40938,999,3937,0,-1.43e-06,0,GEO,NON_GEO,6.55838
295,SKY MUSTER 1 (NBN1A),2015-054A,2026-06-20T04:56:14.845632,1.00270506,0.00017294,0.0222,347.949,93.5687,41.2026,0,U,40940,999,3929,0,0.0,0,GEO,GEO,0.17294
296,ARSAT 2,2015-054B,2026-06-20T02:10:47.614368,1.00270377,0.00020708,0.0116,20.342,52.8593,146.7891,0,U,40941,999,3933,0,-2.3e-06,0,GEO,GEO,0.20708
297,MORELOS 3,2015-056A,2026-06-20T08:38:38.700096,1.00270955,0.0001027,3.1894,15.1488,3.9237,266.0631,0,U,40946,999,3931,0,-4.9e-07,0,GEO,GEO,0.1027
298,APSTAR-9,2015-059A,2026-06-21T12:15:38.803392,1.00270672,0.0002393,0.0449,61.2354,121.0691,53.3195,0,U,40982,999,3916,0,-2.67e-06,0,GEO,GEO,0.2392999999999999
299,TURKSAT 4B,2015-060A,2026-06-20T09:38:33.550080,1.00269072,0.0002276,0.0146,349.565,93.7876,19.8648,0,U,40984,999,3913,0,1.11e-06,0,GEO,GEO,0.2276
300,ZHONGXING-2C,2015-063A,2026-06-21T13:16:33.901824,1.00268996,0.000778,0.2863,89.5482,98.5522,24.2173,0,U,41021,999,3902,0,-3.24e-06,0,GEO,GEO,0.778
301,GSAT-15,2015-065A,2026-06-20T01:17:51.692928,1.00272702,0.00043807,0.0623,264.3518,166.6119,310.2862,0,U,41028,999,3882,0,-2.63e-06,0,GEO,GEO,0.4380699999999999
302,BADR-7 (ARABSAT-6B),2015-065B,2026-06-20T07:49:11.541792,1.0026929,0.0003724,0.0436,227.4641,333.5251,210.8305,0,U,41029,999,3879,0,1.4e-06,0,GEO,GEO,0.3724
303,LAOSAT 1,2015-067A,2026-06-20T10:01:11.915328,1.00268173,0.0002176,0.0438,143.4427,258.2064,145.7521,0,U,41034,999,3889,0,-3.48e-06,0,GEO,GEO,0.2176
304,TELSTAR 12V,2015-068A,2026-06-20T09:20:12.808032,1.002712,0.0002275,0.0122,50.6261,32.0364,310.9897,0,U,41036,999,3865,0,-1.24e-06,0,GEO,GEO,0.2275
305,ELEKTRO-L 2,2015-074A,2026-06-18T00:52:34.633344,1.00270556,9.025e-05,6.6975,70.5132,256.1704,298.2263,0,U,41105,999,3851,0,-1.26e-06,0,GEO,NON_GEO,0.09025
306,COSMOS 2513,2015-075A,2026-06-21T17:00:38.623104,1.00266022,0.0003016,0.0745,100.2517,340.6809,164.3715,0,U,41121,999,3859,0,-1.37e-06,0,GEO,GEO,0.3016
307,EXPRESS-AMU1,2015-082A,2026-06-20T06:09:27.088128,1.00267382,0.0002809,0.0193,0.5376,89.8685,306.5438,0,U,41191,999,3829,0,0.0,0,GEO,GEO,0.2809
308,GAOFEN-4,2015-083A,2026-06-21T13:17:11.342400,1.00272762,0.0004198,0.3702,83.8176,118.5029,12.4212,0,U,41194,999,3857,0,-3.36e-06,0,GEO,GEO,0.4198
309,BELINTERSAT-1,2016-001A,2026-06-20T06:13:49.171296,1.00273986,0.0002262,0.025,255.7113,151.5546,6.1424,0,U,41238,999,3826,0,1.02e-06,0,GEO,GEO,0.2261999999999999
310,IRNSS-1E,2016-003A,2026-06-18T17:31:47.913024,1.00277463,0.00189408,33.2372,59.728,178.9729,42.9724,0,U,41241,999,3809,0,-3.18e-06,0,GEO,NON_GEO,1.89408
311,SES-9,2016-013A,2026-06-20T08:12:43.396416,1.00269311,0.0002324,0.0111,338.5957,101.7052,59.7247,0,U,41380,999,3747,0,-3.49e-06,0,GEO,GEO,0.2324
312,IRNSS-1F,2016-015A,2026-06-19T23:17:43.005696,1.00268822,0.001743,5.3558,96.7185,184.9553,8.3745,0,U,41384,999,3769,0,1.51e-06,0,GEO,NON_GEO,1.743
313,BEIDOU-2 IGSO-6,2016-021A,2026-06-21T02:16:51.754080,1.00259258,0.0057439,60.2315,37.9988,231.3221,126.8353,0,U,41434,999,3751,0,-1.59e-06,0,GEO,NON_GEO,5.7439
314,IRNSS-1G,2016-027A,2026-06-20T11:37:01.805088,1.00258765,0.0007659,5.2051,97.4014,358.4285,116.4925,0,U,41469,999,3721,0,-3.41e-06,0,GEO,NON_GEO,0.7659
315,JCSAT-2B,2016-028A,2026-06-20T08:25:42.416832,1.00272039,8.66e-05,0.0181,9.288,81.4913,98.208,0,U,41471,999,3716,0,-1.7e-06,0,GEO,GEO,0.0866
316,THAICOM 8,2016-031A,2026-06-20T09:46:51.345408,1.00271962,0.0003702,0.0601,38.3392,21.4191,74.052,0,U,41552,999,3675,0,-1.25e-06,0,GEO,GEO,0.3702
317,INTELSAT 31 (IS-31),2016-035A,2026-06-19T22:41:25.884672,1.00271353,9.291e-05,0.0181,266.4038,350.757,256.306,0,U,41581,999,3671,0,-1.56e-06,0,GEO,GEO,0.09291
318,BEIDOU-2 G7,2016-037A,2026-06-21T13:18:26.221824,1.00274439,0.0006521,1.732,69.3648,358.244,152.264,0,U,41586,999,693,0,-3.55e-06,0,GEO,GEO,0.6521
319,ABS-2A (MONGOLSAT-1),2016-038A,2026-06-20T09:45:51.439104,1.00272219,0.0001977,0.0178,20.6845,0.5247,108.6147,0,U,41588,999,3674,0,-8.9e-07,0,GEO,GEO,0.1977
320,BRISAT,2016-039A,2026-06-19T23:51:24.776064,1.00270455,0.00019924,0.0185,322.1151,117.0863,337.3513,0,U,41591,999,3663,0,-2.02e-06,0,GEO,GEO,0.19924
321,ECHOSTAR 18,2016-039B,2026-06-20T05:41:37.256064,1.00269586,0.0001436,0.0186,13.5557,84.6845,194.2268,0,U,41592,999,3665,0,-2.87e-06,0,GEO,GEO,0.1436
322,MUOS-5,2016-041A,2026-06-20T09:28:03.694080,1.00273126,0.0197589,2.1958,301.7419,260.7559,102.9111,0,U,41622,999,3712,0,-1.49e-06,0,GEO,GEO,19.7589
323,TIANTONG-1 1,2016-048A,2026-06-21T13:15:56.462112,1.00273084,0.0005692,3.8584,43.465,45.4292,121.2573,0,U,41725,999,3631,0,-3.2e-06,0,GEO,GEO,0.5691999999999999
324,JCSAT-16,2016-050A,2026-06-20T06:40:10.813152,1.00271605,0.0001003,0.0178,6.6421,90.2667,55.5715,0,U,41729,999,3610,0,-2.56e-06,0,GEO,GEO,0.1003
325,USA 270,2016-052A,2026-06-19T15:23:07.463040,0.99500819,4.55e-05,4.2028,77.1719,171.4902,57.9144,0,U,41744,999,2815,0,-1.95e-06,0,GEO,GEO,0.0455
326,USA 271,2016-052B,2026-06-19T18:32:33.700128,0.99836227,0.0002168,4.1758,77.2193,292.3947,288.6623,0,U,41745,999,2794,0,-3.12e-06,0,GEO,GEO,0.2168
327,INTELSAT 36 (IS-36),2016-053A,2026-06-20T00:29:40.864704,1.00268779,0.00023003,0.0114,8.695,324.1758,11.2854,0,U,41747,999,3598,0,-2.9e-07,0,GEO,GEO,0.2300299999999999
328,INSAT-3DR,2016-054A,2026-06-20T09:45:36.464256,1.002713,0.0010425,0.1148,86.2468,187.4441,215.292,0,U,41752,999,3585,0,-8.1e-07,0,GEO,GEO,1.0425
329,GSAT-18,2016-060A,2026-06-20T09:45:36.464256,1.00271371,0.0005591,0.0673,95.4136,339.0481,54.5283,0,U,41793,999,3556,0,-8.1e-07,0,GEO,GEO,0.5590999999999999
330,SKY MUSTER 2 (NBN1B),2016-060B,2026-06-19T22:07:16.333248,1.00270174,0.00014664,0.0186,333.5141,103.0969,308.1429,0,U,41794,999,3554,0,-2.5e-06,0,GEO,GEO,0.14664
331,HIMAWARI-9,2016-064A,2026-06-20T11:03:40.387968,1.00270283,9.32e-05,0.014,351.6731,111.3358,112.3453,0,U,41836,999,3524,0,0.0,0,GEO,GEO,0.0932
332,SHIJIAN-17 (SJ-17),2016-065A,2026-06-20T10:58:25.611168,0.99855834,0.0001949,5.7621,72.5678,27.4113,204.1763,0,U,41838,999,3523,0,8.7e-07,0,GEO,NON_GEO,0.1949
333,GOES 16,2016-071A,2026-06-20T08:30:38.771424,1.00271436,3.06e-05,0.3504,85.5238,339.574,226.4328,0,U,41866,999,3513,0,-9.5e-07,0,GEO,GEO,0.0306
334,TIANLIAN 1-04,2016-072A,2026-06-21T11:59:38.684256,1.00272046,0.0042607,0.879,82.8945,90.1587,93.3187,0,U,41869,999,3534,0,2.9e-07,0,GEO,GEO,4.2607
335,WGS F8 (USA 272),2016-075A,2026-06-20T03:54:38.678688,1.00268225,3.072e-05,0.0419,50.3229,331.453,95.0904,0,U,41879,999,3485,0,0.0,0,GEO,GEO,0.0307199999999999
336,FENGYUN 4A,2016-077A,2026-06-21T13:22:18.350976,1.0026645,0.0008569,2.335,80.2401,153.4835,0.2982,0,U,41882,999,3497,0,-3.59e-06,0,GEO,GEO,0.8569
337,ECHOSTAR 19,2016-079A,2026-06-19T22:40:48.444960,1.00277305,9.255e-05,0.0182,19.3424,75.8942,56.029,0,U,41893,999,3473,0,-1.45e-06,0,GEO,GEO,0.09255
338,JCSAT-110A (JCSAT-15),2016-082A,2026-06-20T04:13:14.744640,1.0026977,5.287e-05,0.0184,18.3419,76.5405,346.871,0,U,41903,999,3478,0,-3.56e-06,0,GEO,GEO,0.05287
339,STAR ONE D1,2016-082B,2026-06-20T09:00:29.699136,1.00266641,0.0002639,0.0424,55.6663,60.2,203.8669,0,U,41904,999,3480,0,0.0,0,GEO,GEO,0.2639
340,TJS-2,2017-001A,2026-06-20T09:43:29.166816,1.00270493,4.22e-05,0.8427,85.2876,52.631,343.1096,0,U,41911,999,3475,0,-1.1e-07,0,GEO,GEO,0.0422
341,SBIRS GEO-4 (USA 273),2017-004A,2026-06-20T06:05:05.008416,1.00272087,0.0002075,2.2498,43.3808,36.527,300.7222,0,U,41937,999,3462,0,1.18e-06,0,GEO,GEO,0.2075
342,HISPASAT 36W-1,2017-006A,2026-06-20T04:06:12.409344,1.00274209,0.00011036,0.0081,295.7233,144.3159,213.8941,0,U,41942,999,3427,0,-2.49e-06,0,GEO,GEO,0.11036
343,TELKOM 3S,2017-007A,2026-06-20T10:34:38.530272,1.00269139,0.0002382,0.0161,4.5513,87.4027,93.3715,0,U,41944,999,3417,0,0.0,0,GEO,GEO,0.2382
344,INTELSAT 32E (IS-32E),2017-007B,2026-06-20T04:04:12.601056,1.00270661,6.273e-05,0.0183,13.4283,315.6456,317.1739,0,U,41945,999,3425,0,-2.74e-06,0,GEO,GEO,0.06273
345,ECHOSTAR 23,2017-014A,2026-06-20T00:19:52.046976,1.00271442,0.00021591,0.0178,9.4528,78.4628,75.379,0,U,42070,999,3395,0,-6.2e-07,0,GEO,GEO,0.21591
346,WGS F9 (USA 275),2017-016A,2026-06-19T23:05:07.920672,1.00270097,3.65e-05,0.0189,354.7894,318.4442,289.2241,0,U,42075,999,3392,0,0.0,0,GEO,GEO,0.0365
347,SES-10,2017-017A,2026-06-20T09:05:21.732000,1.00272149,0.0002727,0.0216,40.5012,55.6577,241.8767,0,U,42432,999,3378,0,-2.77e-06,0,GEO,GEO,0.2727
348,CHINASAT 16 (SJ-13),2017-018A,2026-06-20T04:13:38.743968,1.00271663,0.0004097,0.1035,89.884,134.5735,217.8376,0,U,42662,999,3377,0,-3.57e-06,0,GEO,GEO,0.4097
349,KOREASAT 7,2017-023A,2026-06-20T11:27:19.018080,1.0027353,7.17e-05,0.019,341.4047,69.7195,145.2904,0,U,42691,999,3340,0,-3.66e-06,0,GEO,GEO,0.0717
350,SGDC,2017-023B,2026-06-19T11:08:46.700160,1.00269861,0.00026635,0.0156,1.6765,94.107,264.2343,0,U,42692,999,3343,0,-2.55e-06,0,GEO,GEO,0.26635
351,GSAT-9,2017-024A,2026-06-20T09:52:13.328832,1.00267932,0.0002519,0.0153,66.8126,18.5927,68.5717,0,U,42695,999,3333,0,-2.9e-06,0,GEO,GEO,0.2519
352,INMARSAT 5-F4,2017-025A,2026-06-20T09:40:40.845792,1.00271389,6.87e-05,0.0186,19.3734,350.8599,100.0381,0,U,42698,999,3331,0,7.1e-07,0,GEO,GEO,0.0687
353,SES-15,2017-026A,2026-06-20T09:28:38.667936,1.00268923,4.41e-05,0.0195,339.4234,78.9236,223.2436,0,U,42709,999,746,0,5.6e-07,0,GEO,GEO,0.0441
354,QZS-2 (MICHIBIKI-2),2017-028A,2026-06-19T11:28:51.813408,1.00283355,0.0758837,39.424,243.1214,269.2922,69.3071,0,U,42738,999,764,0,-1.84e-06,0,GEO,NON_GEO,75.8837
355,VIASAT-2,2017-029A,2026-06-20T09:04:36.804000,1.00271244,2.07e-05,0.0166,300.6474,83.9333,310.2681,0,U,42740,999,3323,0,-2.7e-06,0,GEO,GEO,0.0207
356,GSAT-19,2017-031A,2026-06-20T06:12:49.264992,1.00269785,0.0007006,0.0306,265.2288,166.6198,337.7028,0,U,42747,999,3317,0,1.21e-06,0,GEO,GEO,0.7006
357,ECHOSTAR 21,2017-032A,2026-06-20T07:44:19.508928,1.00271322,0.0002217,1.7707,355.962,95.2291,303.6824,0,U,42749,999,3313,0,6e-07,0,GEO,GEO,0.2217
358,BULGARIASAT-1,2017-038A,2026-06-20T05:59:43.022400,1.00273622,0.0003251,0.013,56.6185,40.0092,263.6515,0,U,42801,999,3287,0,6e-08,0,GEO,GEO,0.3251
359,HELLAS-SAT 3,2017-040A,2026-06-20T06:10:19.506144,1.00273106,0.0004753,0.0557,51.9435,3.8594,344.2326,0,U,42814,999,3283,0,1.47e-06,0,GEO,GEO,0.4753
360,GSAT-17,2017-040B,2026-06-20T01:17:51.692928,1.0027077,0.00018494,0.0164,37.434,268.9951,74.782,0,U,42815,999,3281,0,-2.63e-06,0,GEO,GEO,0.18494
361,INTELSAT 35E (IS-35E),2017-041A,2026-06-20T09:14:35.847168,1.0027294,0.0002053,0.018,23.6269,67.1464,281.973,0,U,42818,999,3284,0,-2.42e-06,0,GEO,GEO,0.2053
362,COSMOS 2520,2017-046A,2026-06-20T06:11:56.848704,1.00272047,8.68e-05,0.0458,95.4065,28.4578,282.5989,0,U,42907,999,3242,0,1.32e-06,0,GEO,GEO,0.0868
363,TDRS 13,2017-047A,2026-06-20T09:21:12.711744,1.00271929,0.0014653,3.4525,2.8357,106.4266,288.2031,0,U,42915,999,3238,0,-1.05e-06,0,GEO,GEO,1.4652999999999998
364,QZS-3 (MICHIBIKI-3),2017-048A,2026-06-20T11:37:19.065216,1.00274667,0.0001992,0.0575,161.6136,282.9218,125.4966,0,U,42917,999,3229,0,-3.52e-06,0,GEO,GEO,0.1992
365,AMAZONAS 5,2017-053A,2026-06-20T02:59:57.866784,1.00272263,0.00019717,0.0322,325.1798,73.4746,213.6749,0,U,42934,999,3207,0,-2.88e-06,0,GEO,GEO,0.19717
366,ASIASAT 9,2017-057A,2026-06-21T05:39:38.551104,1.00262831,0.0002542,0.0418,51.2413,27.7813,37.4783,0,U,42942,999,3190,0,0.0,0,GEO,GEO,0.2542
367,INTELSAT 37E (IS-37E),2017-059A,2026-06-20T09:19:20.391744,1.00271079,0.0002602,0.0188,18.2553,94.8556,277.3301,0,U,42950,999,3209,0,-1.45e-06,0,GEO,GEO,0.2602
368,BSAT-4A,2017-059B,2026-06-19T23:57:40.806144,1.0027025,0.00040565,0.0337,353.9231,76.8596,306.6773,0,U,42951,999,3182,0,-3.55e-06,0,GEO,GEO,0.40565
369,QZS-4 (MICHIBIKI-4),2017-062A,2026-06-18T08:24:11.162016,1.00250086,0.0745019,40.107,343.4662,271.8091,274.2172,0,U,42965,999,3181,0,-3.6e-06,0,GEO,NON_GEO,74.50189999999999
370,SES-11 (ECHOSTAR 105),2017-063A,2026-06-20T08:38:26.699136,1.00271096,0.0002813,0.0149,3.9068,71.1261,218.192,0,U,42967,999,3175,0,-9.4e-07,0,GEO,GEO,0.2813
371,KOREASAT 5A,2017-067A,2026-06-20T09:56:42.899424,1.00273371,6.45e-05,0.0149,314.4364,107.109,109.4054,0,U,42984,999,3156,0,-3.63e-06,0,GEO,GEO,0.0645
372,ALCOMSAT 1,2017-078A,2026-06-20T09:17:20.584320,1.00272414,0.0002328,0.0229,269.2124,172.667,301.2401,0,U,43039,999,3132,0,-1.91e-06,0,GEO,GEO,0.2328
373,SBIRS GEO-3 (USA 282),2018-009A,2026-06-20T09:31:41.319264,1.00271852,0.0001981,2.1865,12.2926,68.2374,171.5933,0,U,43162,999,3087,0,1.23e-06,0,GEO,GEO,0.1981
374,AL YAH 3,2018-012A,2026-06-20T09:18:42.952032,1.00272206,0.000388,1.5612,83.072,3.9994,301.0809,0,U,43174,999,3087,0,-1.6e-06,0,GEO,GEO,0.388
375,SES-14,2018-012B,2026-06-20T04:02:50.231616,1.0027947,0.00012355,0.0176,27.7377,43.1327,210.7211,0,U,43175,999,705,0,-2.83e-06,0,GEO,GEO,0.12355
376,GOES 17,2018-022A,2026-06-20T09:20:38.499936,1.0026948,5.98e-05,0.9463,85.6559,28.1563,205.4138,0,U,43226,999,3045,0,-1.87e-06,0,GEO,GEO,0.0598
377,HISPASAT 30W-6,2018-023A,2026-06-20T01:33:19.881216,1.00271051,0.00057602,0.0445,43.1237,29.8638,188.6152,0,U,43228,999,3043,0,-2.21e-06,0,GEO,GEO,0.57602
378,SUPERBIRD-B3,2018-033A,2026-06-20T09:04:38.784288,1.00270639,0.0001175,0.0262,290.7153,169.2877,106.7514,0,U,43271,999,3009,0,-9.7e-07,0,GEO,GEO,0.1175
379,HYLAS 4,2018-033B,2026-06-20T00:41:34.846656,1.00271055,0.00011232,0.0189,20.7021,65.0638,159.3513,0,U,43272,999,3009,0,-2.39e-06,0,GEO,GEO,0.1123199999999999
380,IRNSS-1I,2018-035A,2026-06-15T20:09:20.172384,1.00272046,0.00178117,28.752,74.2167,181.5598,5.5147,0,U,43286,999,3006,0,6.2e-07,0,GEO,NON_GEO,1.78117
381,USA 283,2018-036A,2026-06-19T12:54:38.708064,1.00268506,8.6e-06,0.0091,53.6723,77.7836,104.0737,0,U,43339,999,2531,0,0.0,0,GEO,GEO,0.0086
382,COSMOS 2526,2018-037A,2026-06-21T16:48:52.822368,1.00272275,2.63e-05,0.0295,76.0753,107.5163,106.5855,0,U,43432,999,3000,0,-3.45e-06,0,GEO,GEO,0.0263
383,APSTAR-6C,2018-041A,2026-06-21T21:58:36.855840,1.00273592,8.82e-05,0.0262,331.1015,26.8735,15.791,0,U,43450,999,2985,0,-3.17e-06,0,GEO,GEO,0.0882
384,BANGABANDHUSAT-1,2018-044A,2026-06-20T10:42:39.157056,1.00273295,0.0001868,0.0361,91.8229,7.1568,89.4313,0,U,43463,999,2974,0,-3.67e-06,0,GEO,GEO,0.1868
385,SES-12,2018-049A,2026-06-20T08:08:51.267264,1.00269236,6.72e-05,0.0148,14.7336,264.4074,206.6153,0,U,43488,999,2945,0,-2.74e-06,0,GEO,GEO,0.0672
386,FENGYUN 2H,2018-050A,2026-06-21T13:09:43.725600,1.00269411,0.0001805,3.0437,79.0286,136.1614,331.3565,0,U,43491,999,2948,0,-1.31e-06,0,GEO,GEO,0.1805
387,BEIDOU-2 IGSO-7,2018-057A,2026-06-20T22:01:56.983296,1.00249965,0.0104976,55.196,163.024,238.0113,308.2121,0,U,43539,999,2916,0,-2.3e-07,0,GEO,NON_GEO,10.497599999999998
388,TELSTAR 19V,2018-059A,2026-06-20T09:06:29.124000,1.00269913,0.0002641,0.0156,116.4746,358.4978,227.2262,0,U,43562,999,2917,0,-2.84e-06,0,GEO,GEO,0.2641
389,TELKOM 4 (MERAH PUTIH),2018-064A,2026-06-20T09:55:20.529984,1.00269652,0.0001515,0.0169,12.0761,103.4112,49.9772,0,U,43587,999,2891,0,0.0,0,GEO,GEO,0.1515
390,TELSTAR 18V,2018-069A,2026-06-20T06:38:33.468000,1.00271609,0.0001817,0.0158,299.0001,141.163,65.9528,0,U,43611,999,2867,0,-2.99e-06,0,GEO,GEO,0.1817
391,AZERSPACE 2 (IS-38),2018-074A,2026-06-20T04:29:25.184256,1.00271425,0.0001411,0.0176,12.5072,75.04,293.3134,0,U,43632,999,2847,0,1.32e-06,0,GEO,GEO,0.1410999999999999
392,HORIZONS-3E,2018-074B,2026-06-19T20:31:26.550624,1.00267073,8.931e-05,0.0016,83.0794,215.5434,86.3125,0,U,43633,999,2836,0,-3.7e-07,0,GEO,GEO,0.08931
393,AEHF-4 (USA 288),2018-079A,2026-06-20T09:05:06.756288,1.00271719,0.0060337,1.4333,4.2858,355.9946,337.0743,0,U,43651,999,2832,0,-2.8e-06,0,GEO,GEO,6.0337000000000005
394,BEIDOU-3 G1,2018-085A,2026-06-21T12:07:38.862624,1.00270433,0.0008152,2.8805,97.253,350.3805,163.9159,0,U,43683,999,2810,0,-1.11e-06,0,GEO,GEO,0.8151999999999999
395,GSAT-29,2018-089A,2026-06-19T23:24:12.383712,1.00276899,0.0003865,0.099,264.2646,153.4996,256.5836,0,U,43698,999,2781,0,7.9e-07,0,GEO,GEO,0.3865
396,ES'HAIL 2,2018-090A,2026-06-20T07:49:11.541792,1.00272471,0.0001829,0.0162,58.1464,66.6264,286.8419,0,U,43700,999,2770,0,1.39e-06,0,GEO,GEO,0.1829
